,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,categories
106,61.0,159.0,381850366.0,2.5242486941124174,57.0,2.096878624063707,183.0,109.0972337482711,30.311935400561286,109.0,14.0,169.0,23.20722892426431,114.90725799157538,-0.05506484278669533,381850366.0,0.1856638406325266,1301.4715276175607,25.654217155098273,145.47056076354676,-1.3764037239915268,8.289627890966281,0.20717274820769632,0.9512172411896693,0.20437990345552484,0.7360840516609638,0.16458631394661521,0.8982755223975994,0.8980893327474546,0.9968165181426221,0.9773221534466325,-0.6434761281899538,0.9799305103769942,0.20193616429737482,4.8614390650158725,0.12374351468994041,3.4150410967499187,0.9569867831545749,0.18885073783649825,9.722878130031745,3.1987358304640723,2.124200159793495,4.942932861331331,6641.445089903181,0.22964886202984722,3.2500537563441094,5369.398271092669,2.151328962999948,25.972614107883818,56.87579529737206,1540.6005532503457,3.2525138305725703,0.06082644769526068,0.028596642407731493,0.6976998021078469,0.0019826171854575875,1139.0373760142725,0.18792988482328865,2.1148274519953323,23.248289130183885,47.116000397956746,1359.0054042959798,2.41511148630384,0.07011888566196933,5.979250211760644,758.7701462773595,0.12259983547345045,0.20963001383125868,23.054602397212776,0.2922029651947758,6.281613978653938,0.022596982459263084,49.37542662116041,0.1685168144066908,2.9051940034246178,21.69283276450512,401181.07849829353,11646591.979522184,17214.25888727334,0.10058850502658402,44.419795221843,0.1516033966615802,0.3983974586887103,9.800530211821574,0.03231943118068098,6.137538582407041,0.010131396957123099,391438.78214073554,28.86191438163992,0.0010119784994531784,4.684435531976692,0.014364965219816884,0.02233047660001345,0.854880918845341,208.33077262709438,213.96495040076073,28919.5,178.09800232721025,664.6417023478446,0.022982475573500392,28920.0,0.9070113773741494,0.0
107,113.0,182.0,3877024719.0,2.166823139529685,40.0,2.530209484961599,221.0,151.3220715782293,22.219122939312182,155.0,34.0,187.0,16.591499390257674,153.66815214299746,-0.39361988430541606,3877024719.0,0.2529461183121595,715.5316363166618,32.12587027792784,59.191115376150854,-3.0992205529020103,4.801344902917487,0.13487176953898805,0.9453495210859972,0.13314129659778273,0.5688261225494493,0.11688295895892072,0.9336930728611161,0.9336006720998082,0.9979281831428977,0.985225116911697,-0.6896106899730032,0.9742160691533646,0.13184817829211856,5.564103791317862,0.19737623855190506,2.8356710339549798,0.9493228760312469,0.3277998382630184,11.128207582635724,2.6958636605237754,1.2340541681141188,4.120498703106818,63899.67960337183,0.3891955342991511,2.804701026015763,41529.7054889636,1.2385333687293545,32.25570701164547,65.4640403449788,2137.4701737075475,2.384752506431035,0.037536462033001414,0.024656926958309604,0.7692743180209068,0.0010414706804434625,4943.359796438126,0.22212568604163443,1.5307690105403635,30.536618835461077,167.10134285692516,5698.058018774466,5.601523715944942,0.04262837105322046,6.360576826098081,2482.2940026721426,0.10995643386724115,0.13552934512498174,110.19222259021457,0.30331961527459705,9.040754811470626,0.014145858328341959,302.52044609665427,0.18743522062989731,2.1525058003927837,28.808550185873607,3418055.0954151177,113300141.26579925,111679.03613588723,0.0544623811420479,300.9256505576208,0.18644711930459779,0.43235697123033623,12.823425567617951,0.02277726749621833,5.879770613642081,0.009830434147054524,3407707.138698102,97.62657390760393,0.00019914122554968763,3.7422385482055724,0.005745548591189373,0.005725887597552675,0.9721231133891598,467.7577977369577,507.1341045522377,164183.5,454.7181666481082,1640.562625309225,0.009992250288909817,164184.0,0.875541776716331,3.0
108,52.0,143.0,971852396.0,2.4091801440204055,59.0,1.9896383256036947,208.0,93.28906767147004,29.938182485009783,88.0,16.0,192.0,24.066270039050252,99.48451055065321,0.3532197969701497,971852396.0,0.2083729539067173,1194.3176924909142,19.75030442465597,118.4326022714356,6.471438861562572,7.614961545309355,0.15461873614500937,0.9601850004476686,0.1469049363044138,0.6124132107963485,0.13272916791364228,0.9276357245266965,0.9273003408686487,0.9981254054392317,0.985375730426889,-0.6978266934543761,0.9821326413371315,0.14189003443714315,4.229090848590021,0.15934166405852113,3.1240100736282654,0.9655795229158262,0.27754227428240685,8.458181697180038,2.9565497227879813,1.9423950703635906,4.468219832965419,34966.2623657009,0.3560900490422211,3.004075717419935,20461.182208870105,1.9712714487330887,19.981720046845563,64.0106828249911,1265.7338866541065,5.054549275537717,0.07933569151965976,0.026581206651500756,0.5392329734804042,0.0021902301612607387,2693.6597980716424,0.18460501467852267,2.187416393406907,20.74480859847209,118.35180106618645,2123.8924694036905,9.84747442650472,0.08115412278285106,6.457892648619243,1624.954381295998,0.11000708492737699,0.14866591985335303,71.09668538963108,0.30510256552362824,6.135479142995729,0.0262707284830975,213.55637707948244,0.19737188269822775,2.4255110512810876,20.609981515711645,1495910.411275416,23743852.235674676,124334.94306734166,0.0876883404145529,227.22735674676525,0.21000679921142815,0.4703340147268875,9.619417110224344,0.04186744357175712,5.808420428157106,0.011018890982229237,1487674.2616577432,72.44376080235574,0.00036690719357155194,5.078667238729244,0.007789731073649724,0.011867208257318464,0.723607507717428,418.97906353160386,431.1531050566608,98194.5,303.1763959478858,1528.68037431532,0.015567881849954121,98195.0,0.726660952105446,1.0
109,80.0,152.0,263586142.0,2.139844164260103,36.0,2.616900745575493,202.0,117.98505397176861,20.954305503644196,119.0,28.0,174.0,15.22821045427432,120.79314917620448,-0.23773658898917854,263586142.0,0.2578742154851982,670.5119271836357,18.953916497647675,50.51534991600464,-2.1355061692929804,4.315461330266407,0.26634683894460154,0.8836739642780215,0.24008207478131133,0.8394925801848565,0.20764595692015062,0.884072386810093,0.8825814816181058,0.99594564020236,0.9736095644600335,-0.5236075842668522,0.9436757141659486,0.21956624715634027,4.2357555242300196,0.16722498745729542,3.1436853324385874,0.8902101030986593,0.28764407239493817,8.471511048460037,2.831303702433351,1.1454520423027523,4.706956122944556,3795.269914198727,0.2100896714198022,4.000105391783783,4658.4977027401055,1.1658295286211975,19.265873235538333,54.55759756435096,1042.4225851093274,3.8792529580288617,0.0739935533720823,0.037084603887992444,0.7520175023920855,0.0030575196459730397,968.6196803617506,0.2270278875760603,1.4604265527813725,19.680675716626062,42.84482554184536,815.1315603444956,2.847562525466972,0.08032611558756547,5.511276895012231,709.3639543513382,0.1636647744808527,0.23620260171602547,24.047561680968833,0.38205767017637515,7.677539475776852,0.03134777372481915,68.29222520107238,0.1830890756060922,2.338448490250056,21.788203753351205,106103.61126005361,2150110.048257373,5923.588584358453,0.09911166052658775,67.73994638069705,0.18160843533698942,0.4326613196055152,9.760079328965428,0.04343638359715643,5.753616043302995,0.02064766122336009,103757.98795362578,22.778256178500655,0.0011068201411369159,5.790660754175534,0.008742975138486616,0.027315939142800363,0.785473534810041,172.23004613735915,176.87566254292872,18064.5,135.28214314000795,529.7300141024127,0.029324366248853425,18065.0,0.8994216231079223,4.0
110,43.0,144.0,2178035756.0,2.628307696168926,55.0,2.839373758500253,232.0,97.01947766707266,31.09293346391236,98.0,0.0,232.0,22.990603650242363,104.26951156723379,0.2555495601508238,2178035756.0,0.18142852779327515,1459.35199567789,21.68663336431112,256.86685707650497,7.068591325005594,9.520529675091442,0.1666285581053282,0.965599879724394,0.14774435651525902,0.6261070988408436,0.14446001356806132,0.9289271175634466,0.9279909367678478,0.9983660583893497,0.9867065442097207,-0.7165337278547982,0.9882812471697066,0.13433087908377098,4.3986541108910755,0.13696889383213504,3.374763830462167,0.9667798235428419,0.20970945399391624,8.797308221782151,3.1763298057317253,2.4217895582991926,4.584436434542154,80594.15922568536,0.40230297319292657,3.1993633668563435,36345.939829882394,2.4174556009392276,21.77878222151229,65.00018968512269,1388.3763103248607,5.582163713539128,0.0850603491511599,0.02698462829355072,0.6151386842100742,0.0022798626171091014,5058.748208814978,0.17748680924680058,2.485378338564075,23.458390370823892,185.8426381692371,3367.170321762602,19.35745489918889,0.0819949971485924,6.519299949196172,3945.0421668367208,0.1369335947567944,0.14233123015793783,134.52334574066256,0.356485154953849,8.157194447007866,0.030141398139239488,416.0116606353036,0.167274491610496,2.77235723065934,24.381584238037796,2113207.14274226,43233732.00201046,156940.82046021687,0.09186071109704957,418.8439887414556,0.16841334489001028,0.41299598873062404,10.055635468685159,0.03633807633458092,6.393895799289416,0.012414392109098896,2106718.5714155906,101.02029846581537,0.0002149524727414859,5.733592208409732,0.0071310342159903,0.00893273460392186,0.7883989331671388,568.9626855812259,571.105944637245,200331.5,448.56957432414873,1710.7880220536313,0.008539785415941234,200332.0,0.9274347245919943,4.0
111,165.0,191.0,5303948619.0,1.0568643126924053,13.0,6.403216876682625,210.0,178.4064747334819,8.22487333942348,179.0,75.0,135.0,5.568359111676364,178.73366885155113,-0.9038498293347248,5303948619.0,0.548869701400469,116.85415430742341,22.15873351225649,3.7896942810144676,-0.9266437141313147,0.9808077643942807,0.09760071016861543,0.8189949187784725,0.09223744916957981,0.4476600965225622,0.08897988223748185,0.9545830286531785,0.954400101021466,0.9974003527237214,0.9869092550279854,-0.5667102890987833,0.8351264815583269,0.0892359954328342,4.683794583150639,0.4739760135912758,1.515858705979999,0.8276245843573123,0.635686975784296,9.367589166301277,1.417166051122141,0.2696021186407241,2.560922954693474,88989.18544841294,0.5359825660929527,2.232878543479324,91128.83652351984,0.2693396280628113,22.21469613925194,70.28628561103415,1579.0468228633379,3.2880669842130272,0.04797624425304665,0.021786935271687204,0.45241315901384255,0.0013443337287628399,6629.675311261926,0.42549886232025735,0.4685563912650707,20.43161337429369,429.704345730759,10128.326616206105,18.77230269952737,0.057176000236251814,5.811873356612906,1592.2102521493468,0.10128547259274347,0.09381888815274347,311.38482088296894,0.30322661149330027,5.815418557324987,0.020761862764946723,429.2880390561432,0.34929864854039316,0.9899651823540276,17.409275834011392,9877602.029292107,241761809.37510172,408067.19483930024,0.09341583039508182,300.69568755085436,0.24466695488271306,0.509541203409997,8.705199480471466,0.056524839908727816,5.021404257122646,0.007402276696982473,9859351.75609375,164.16681650474985,0.0001481888711130437,1.6535133345021906,0.0016306374944750567,0.0036524833628232283,0.7808387231468464,522.4754708755281,557.602905300896,166029.0,407.96907955399473,1762.687516990248,0.010616744767421643,166030.0,0.8194483387709641,3.0
112,73.0,139.0,676776435.0,2.0600642019945816,34.0,2.431152702710094,172.0,105.50414010532151,19.885560275421728,106.0,18.0,154.0,14.57612588094992,108.27529070599044,0.010912262114965175,676776435.0,0.2697126285484093,592.4149981034303,23.282784348244675,38.98832567010439,0.21370493437167504,3.9146686262108576,0.18008472474533951,0.9119997968386155,0.17947352848314732,0.6784764903515487,0.14726762402147425,0.910365101802125,0.9103243553846456,0.9963996893456869,0.9775742977765816,-0.5995418109808139,0.955775928810156,0.17893873175372915,4.727486715127653,0.18982086818268287,2.8728768271266096,0.9129751571508279,0.3102895353846206,9.454973430255308,2.6900314399512415,1.023688337739049,4.407869316867469,15317.19401330377,0.26533387633910355,3.2382091160422486,15569.970620842572,1.0366175900971941,23.493590631929045,59.7582455654102,1395.721798780488,3.1080240776904815,0.05219418963307791,0.028741121043421015,0.6875453121854302,0.0015638348694624305,2687.953494121939,0.25142027545226575,1.1834388206276722,23.894680880151906,64.70633833058682,1502.138517254425,3.3615929969136458,0.0529686228908646,5.83556382794695,1297.1119417354505,0.11891657837013156,0.18525239052106432,33.791392400615464,0.3051690005433628,7.362681020278798,0.01667716387705995,152.24802110817942,0.20085490911369316,1.8510522761607062,24.232189973614776,820341.3931398417,18490263.192612138,38522.236575500036,0.061343582287796385,125.91820580474933,0.16611900501945823,0.4053445333594391,10.06665825492214,0.02497990260797083,5.828459280939906,0.013130543237250554,814541.3047528212,76.57252089994599,0.00037440464374030716,3.814778727872693,0.008701458450283356,0.00768036960450362,0.7514320183173782,330.84053369880564,349.5969107414995,57727.5,248.60416997849208,1177.4600282048193,0.02039686506785881,57728.0,0.72335274543526,4.0
113,40.0,140.0,75596012.0,2.435946785035403,74.0,1.8442507948542404,218.0,97.7504414361389,34.897508869428094,111.0,22.0,196.0,29.603255677065697,105.46849711946227,-0.23004095869059937,75596012.0,0.2069953987405949,1568.4550836780006,21.766768937640727,185.01048865804614,-8.801993668136783,10.213075674417139,0.3742169560101755,0.9292993008182676,0.30924499353884466,0.9884465630506657,0.2774284081068509,0.855069745279766,0.8518164041453968,0.9955153055829078,0.9696445686697738,-0.5312089936208414,0.9610316728842337,0.2627173087346431,4.393974847048615,0.12301926925755806,3.5725276314019605,0.9576459865770529,0.19016954667921424,8.787949694097229,3.1479566681155546,2.6468231576068293,5.086370405353184,1155.0117716303707,0.1699546456195366,4.925522006678443,1406.740729841083,2.660182079199723,22.22218952324897,49.1883460859329,968.9770453207769,5.245044850585527,0.09040414320552408,0.0535019810684067,1.5477233342885364,0.0033578444186638783,398.5574341538639,0.19987967491107353,2.2936475512156047,26.6693321677463,29.40757998420056,504.1563071334571,3.898904749275137,0.06363575577569203,5.222932491523789,464.2899385110825,0.230975225175377,0.29337110064743965,17.456610852460006,0.4824187292622547,14.301293232300576,0.02561107449788185,46.88505747126437,0.1796362355220857,2.7093260521718703,33.95785440613027,25699.471264367818,540226.9578544061,2679.0177323569205,0.04965172737180582,62.96168582375479,0.24123251273469268,0.496539691602285,17.12488971095846,0.025011942091700504,5.179723620137002,0.03840494408475574,25021.477459226964,7.658632711822495,0.0029537469488784204,8.818899639671848,0.019466270235793934,0.09712203849538634,0.8212999328728625,102.7966559983126,104.9952379872535,6795.5,84.42688667096887,315.86500705120636,0.04648149614468492,6796.0,0.9251542003743135,6.0
114,71.0,140.0,170215246.0,1.9573782594309383,43.0,2.113791307489226,158.0,96.9951490771415,22.232459688843925,87.0,61.0,97.0,17.946862131140474,100.34702151969962,0.719693310182718,170215246.0,0.29078184812024993,661.4657833781547,6.649963664138563,40.63219512189477,4.562493280197956,4.327136626933788,0.14218160912323327,0.9363262126392864,0.14206169227151882,0.5882375602781837,0.12167061793158976,0.9289891400061931,0.9289811455494121,0.9945324308176877,0.9763259064512163,-0.6583286891525918,0.960136835838429,0.14195676502626867,2.3672148219306335,0.22693809851830454,2.6051681818495984,0.9595106564989586,0.3861546555361016,4.734429643861269,2.4624394129007863,1.1173295590142551,3.9936659399359895,5982.45539517274,0.35390767837037035,3.125621042768394,4915.376360624704,1.1462902532023493,6.847491717936583,63.82063416942736,422.62813535257925,21.774121772624493,0.3435252668664879,0.02821094772197498,0.2073316312352315,0.010825356795561824,609.1399112500329,0.23865173474775941,1.474786082072474,7.716739121227762,119.80554383797397,675.1282357660446,42.20871916734251,0.3569696729048456,5.86654386822069,302.51367391164723,0.11698046790366745,0.15116244675816376,73.84990792409846,0.3224920545567189,2.5172541996790763,0.13183527601393916,50.57219251336898,0.2704395321570534,2.3774771940861905,8.481283422459892,417881.85026737966,2385488.2673796793,131631.2017171717,0.4563799762329174,60.46524064171123,0.3233435328433756,0.5887236504052936,4.31923884180304,0.2844544448554932,4.370947368279648,0.011062470421202081,409710.4637250136,72.73892514471945,0.0015889017219958186,1.391460147626314,0.016221537368547225,0.014719773784199124,0.8000285729911935,164.28901187319977,171.14321488157222,16903.5,131.43590372704924,497.0020920410548,0.02940231857550536,16904.0,0.9273315466009822,6.0
115,131.0,191.0,2266428422.0,1.9760627969250388,32.0,2.582305142670571,218.0,163.24296914335036,18.68337462384279,166.0,85.0,133.0,13.672444902708355,164.8318440550744,-0.347433722798709,2266428422.0,0.28826649001547466,521.2698398595337,17.296356973916435,34.53657824338276,-1.9684972891799353,3.6123370097501555,0.11174833043543489,0.9399778612555146,0.11150716741717255,0.5034904182779316,0.09904813018640536,0.9442866101277908,0.9442705325932399,0.9969807525410082,0.9840747111371587,-0.701635884020965,0.9678281956415588,0.11129614977619301,4.052309000365431,0.23325762515551762,2.5607651585336826,0.941147519345542,0.34126904241714706,8.104618000730863,2.447880277181811,0.9310213350463974,3.760584804261292,37045.09453595147,0.4440899390533395,2.398665396581399,24046.614064110865,0.9358101072424851,17.41064278692848,67.53918818480425,1183.1355942362559,5.082711448501655,0.0771632587957302,0.021285328001308494,0.3684205399864757,0.0017568388669637475,2502.7336027967035,0.2583523819778123,1.1324305038553328,16.892984179164525,189.60904160883524,3376.4201076279323,13.368477658607869,0.08718893335113609,6.447022538813463,822.2505601214899,0.08303468291451288,0.11612901292287037,110.30100401094847,0.24712913411419918,4.189426826878019,0.02292117403859155,113.89353612167301,0.21652763521230609,1.5801768133123222,17.11216730038023,2854586.3041825094,47919489.05513308,189077.71473753697,0.10894645120405576,74.49049429657795,0.14161690930908355,0.3667323400904485,6.479490857171798,0.033599531150841536,5.851344972066233,0.006305593516986742,2829435.7211033846,102.70704694289728,0.00039641357540138596,1.6272011433357652,0.0068996722596514305,0.0054173984171003746,0.8847076311690597,351.1067728843516,372.8283787481849,83417.5,310.6268413259277,1223.9280656363494,0.014672317746712014,83418.0,0.8365224936488309,5.0
116,75.0,153.0,253419933.0,2.147426370717507,48.0,2.0210794789317186,177.0,107.91299001524766,24.576253966313033,101.0,56.0,121.0,19.720615157818347,111.6454467030095,0.4714109763699713,253419933.0,0.25286124593222925,819.4923554835951,9.264037871296335,61.500906894714966,5.439831749972495,5.291989920561027,0.1726169198214826,0.936784433285599,0.1703530617042934,0.6632859381693657,0.14317539852930866,0.9152007788340515,0.9150498549595723,0.9953438556458404,0.975704274365765,-0.6339809691194114,0.9658394485686455,0.16837218585175281,2.825628155100181,0.18672078743830356,2.9193946217870277,0.9462434484608997,0.33825645301773966,5.651256310200362,2.739874936874281,1.3661517100956275,4.39977281337786,5813.658009935566,0.28595042102875246,3.173060474110435,5140.921991048153,1.3984646955993745,9.504894004229994,60.61605430131326,557.8240125916088,13.69428055951776,0.2299411544494177,0.027420654686728545,0.2635486976489589,0.0072114275462720175,775.9574523686638,0.215029910232963,1.5937163863265482,10.356240851369462,77.2634603230244,605.6977756561721,18.003500583000623,0.2453642645777377,5.916215011336256,422.56551809293893,0.11565594310065662,0.17761054547243127,44.14635512085152,0.30066708579212603,2.9294386715806477,0.0845332496600063,42.52,0.2126,1.8931,8.81,407735.315,2465601.57,88459.40188472223,0.36891388888888893,38.24,0.1912,0.4355417529381396,3.656584036915662,0.16214466275641576,5.223405823610336,0.009837194432147952,397401.57597500004,68.30038458200471,0.0012886385869190881,2.380649177994815,0.015301833076038777,0.017050507638477062,0.6769543146133024,197.73381544200674,200.59162494979694,20330.5,133.8567595084169,565.5290039756362,0.027816777943269286,20331.0,0.8937665125358444,6.0
117,105.0,201.0,1539400195.0,2.474518210953265,56.0,2.273874368078503,224.0,158.27325422337734,29.918808873400813,166.0,53.0,171.0,22.924757464546705,162.23973728451406,-0.49501276272149164,1539400195.0,0.19811262769295304,1271.3093516903118,25.55677955768711,161.16658831706417,-10.785907316286686,8.42082722393667,0.09913520700224143,0.9767276967083509,0.09911798002802956,0.4646498476642299,0.0891086569918242,0.9504438811483539,0.9504427326834064,0.9980173348644251,0.987610491760027,-0.7791882019684033,0.9892991173440115,0.09910290642559415,4.84524027525769,0.16214853345152647,3.020951042588208,0.9805953419281827,0.2558280773775717,9.69048055051538,2.9217153870699653,2.1299906077347277,4.143197346775348,28183.15843649545,0.4818951924713674,2.1594812991934775,11586.418917994666,2.1344381824417726,25.707817522741262,68.7725873743246,1761.4452841802886,4.603770083404403,0.06703090063510984,0.0198180574410861,0.5290539456100463,0.0013227545337279633,1207.6252331455973,0.19713471612198782,2.1197335578499312,26.38924957826867,209.28745161255728,5393.098865326291,13.589427498239601,0.06739456963399201,6.96561205783037,404.64346378448386,0.06491512102512503,0.10478934409411121,112.31620387667203,0.20496833161936198,6.034335090374865,0.01244807532684256,48.05263157894737,0.19454506712124442,2.669311085249717,29.06477732793522,2123578.008097166,61562332.63967612,91300.76957173154,0.07929234716828702,43.24291497975708,0.17507253028241734,0.4238609427140053,13.721323145877003,0.02782549711221796,5.581945704550645,0.004223377333971685,2067514.505073022,37.259706283170665,0.0008798243455270068,1.943858017715377,0.010033519839893926,0.016649377964408185,0.7989106451531249,307.5227901310708,315.12854520020875,58483.5,245.68323066290282,1013.9036790187214,0.017336576624496162,58484.0,0.8455219973820989,3.0
118,136.0,177.0,1833096916.0,1.5944180307541511,21.0,6.479511629616881,222.0,155.80984169113015,12.78903599807374,155.0,28.0,194.0,8.616765517041577,156.75463417365077,-0.8709355502181951,1833096916.0,0.40310145150549737,295.30856710004383,33.88306224894552,25.37559438893964,-2.456787355742972,2.164587033567335,0.12141714284926483,0.8937621655420277,0.1183634433168736,0.5299203199421051,0.1072095864581575,0.941297390682737,0.9411226960853987,0.9981370778891002,0.986881693881386,-0.624852438156763,0.9286186652076859,0.11596655762351195,5.776873615300039,0.3324365974433836,2.1880513356614832,0.8965237016809915,0.5134264193403193,11.553747230600075,2.0614651650431526,0.5715010441041499,3.3701988097934175,33136.468800686314,0.44418263563070626,2.6973893352237486,30071.77138376161,0.5737752643512106,33.99910188871463,67.14836262248495,2295.4227021085508,2.1158747531766964,0.03260683960742199,0.02372411837129572,0.7924381910301478,0.0008912578831199448,2660.6927402994334,0.2935911051543109,1.0459044210558581,33.03827230029874,215.53796148410976,7514.530873004891,6.4535246653454,0.03854213710918176,6.08011376179044,1022.6011171793837,0.11172557707996927,0.12148295599254702,144.94337084818804,0.3161768467482823,10.230359693626973,0.014052273859755444,138.7527386541471,0.21714043607847747,1.889175428155789,32.840375586854464,3080702.7433489827,106819351.6228482,90514.89117128476,0.05109922764097814,124.13928012519561,0.19427117390484447,0.4497126162721429,14.915946499506438,0.02069823656268329,5.653631299430906,0.008565568826155145,3067073.003019683,43.41571609675232,0.00034855108729235477,3.5911680336366887,0.0023152428305326825,0.014172492030869075,0.878910573001932,330.9648322307086,350.7206865869192,74600.5,290.88849033938044,1047.678282274304,0.01404385067491912,74601.0,0.9241614737998385,2.0
119,111.0,165.0,2458586060.0,1.850759892220936,28.0,2.865140199795178,226.0,137.26654805107265,16.566703846893205,137.0,44.0,182.0,11.872037570365922,138.81816601168728,-0.1023667309591161,2458586060.0,0.32205312356882415,428.37800099094056,25.796277807100388,24.96362082638751,-0.3548072942888463,2.9246356296793175,0.12355784053484334,0.9189250338730448,0.12340036174316416,0.5376493064702567,0.10803616615332666,0.9383230131479053,0.9383152888953008,0.9984933988350451,0.9876613355437414,-0.661109703196724,0.9552784837646477,0.12328944017342441,5.009591583542778,0.25524090919368814,2.4753736038796705,0.9234839698720664,0.40604207405584813,10.019183167085556,2.351391534248929,0.7620483675535401,3.741018184468559,50916.287271815214,0.3990836339623242,2.42817902709212,41088.50366428129,0.7641166714739565,25.894711677888118,66.18048642844266,1731.1821716059349,2.8699308279662694,0.044250129119972725,0.021648474158756446,0.5487988997620737,0.0010213120322557663,4646.422481931722,0.286815170821527,0.9424085269792691,24.71087562449322,147.342978210512,4073.6096211111503,5.922432371147953,0.04846635655772609,6.25519870034899,1254.3054174571998,0.07595465441135202,0.12693697436178802,81.51484299293203,0.21487134021789303,5.254717247398953,0.0112565933915851,192.1060433295325,0.21904908019330957,1.5793579490566603,23.993158494868872,4049530.475484607,104533680.49828963,162793.3523492466,0.05780448723473511,112.00798175598632,0.12771719698516112,0.35967499683275955,8.706155000860702,0.019941873639566027,6.416592414310394,0.006873956561610873,4028367.027104687,75.56209059895524,0.00021209817535374175,4.569965264720726,0.0026022113401741216,0.008551431965348542,0.8314166550135907,445.18518450645325,468.53388351324173,127582.5,370.1343769639636,1438.6976182580354,0.011276606260717852,127583.0,0.8800978526495612,3.0
